id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,habitaciones,dormitorios,baños,sup_total,sup_cubierta,precio,moneda,price_period,título,descr,tipo_propiedad,tipo_operac,sup_fondo
KvFBKSDORvxIcADjjpGMfg==,Propiedad,2020-04-25,2020-09-10,2020-04-25,-34.53491592,-58.56433868,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,150,110,129000,USD,NA,Rio Negro Al 2200  100 - U$D 129.000 - Tipo casa PH en Venta,"Oportunidad!  Apto Crédito Hipotecario!  *** ACEPTA EN PARTE DE PAGO CASA EN LOTE PROPIO A REFACCIONAR O PH CON PATIO EN ZONA VILLA BALLESTER.- CONSULTE! ***Casa tipo Ph al frente con entrada independiente. Entrada auto - galería cubierta - patio / quincho - lavadero - consta de 2 plantas, en planta baja encontramos living comedor - amplia cocina - baño completo - dormitorio con placard; y en planta alta un dormitorio - toilette y baulera - altillo (se puede reformar y hacer un playroom). .Excelente ubicación:Lineas de colectivos: 87 - 78 - 127 - 314.Estación de tren ""Chilavert"" Ferrocarril Mitre (ramal Retiro- Suarez).A 200 metros de la calle Moreno de doble circulación, a 500 metros de la Plaza Mitre de Chilavert. Cercano a comercios, supermercado Carrefour, supermercado chino.Escuela publica de educacion inicial, primaria (N° 44, N° 3, N° 9, N°27) y secundaria (Manuel Belgrano N°13 - Alemania N° 1). Colegios privados maternal, inicial, primario y secundario (Holters -Nuestra Señora de la Merced - Manuel Belgrano - Jose Hernandez- Instituto Ballester - entre otros). Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526Información Adicional: CalefacciónCalefacciónGas natural",Casa,Venta,40
kQgPazlKV6Yc0D6m3SPq5g==,Propiedad,2020-04-25,2020-09-10,2020-04-25,-34.54389954,-58.56797791,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,86,78,120000,USD,NA,Campichuelo N° Al 3000  100 - U$D 120.000 - Tipo casa PH en Venta,"APTO CRÉDITO HIPOTECARIO!Casa tipo ph en planta baja al frente con cochera cubierta!Entrada independiente - en planta baja distribuida en una sola planta, consta de living comedor con pisos de mosaicos – cocina semi integrada al ambiente con amueblamiento nuevo en excelente estado – lavadero cubierto  - 2 dormitorios con pisos alfombrados, baño completo, patio.- Inmejorable ubicación: Campichuelo entre Profesor Aguer y Artigas! Centro de Chilavert!* A 150 mts de la estación de ""Chilavert"" del Ferrocarril Mitre (Ramal Retiro – Suarez) * Centro comercial del barrio a 50 metros (supermercados, comercios con variedad de rubros, centro de atención al vecino ""delegación municipal"".- * Lineas de colectivos: 237, 670, 87, 78, 127, 314.-* Centros deportivos, plazas públicas.-*Escuelas publicas de educación inicial, primaria (N° 44, N° 3, N° 9, N°27) y secundaria (Manuel Belgrano N°13 - Alemania N° 1). *Colegios privados maternal, inicial, primario y secundario (Holters -Nuestra Señora de la Merced - Manuel Belgrano - Jose Hernandez- Instituto Ballester - entre otros). Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526Información Adicional: Gas natural",Casa,Venta,8
5ia1GCg5A8hVe/Gt7x9vzg==,Propiedad,2020-04-25,2020-09-10,2020-04-25,-34.54584122,-58.55842972,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,4,NA,1,252,113,155000,USD,NA,Pacifico Rodriguez Al 5300      100 - U$D 155.000 - Tipo casa PH en Venta,"Excelente oportunidad! a refaccionar!Casa tipo ph al frente - Jardin al frente - Patio y jardin al fondo Lote 9.70 mts x 30 mtsPosibilidad de entrada de auto - Porche de ingreso - living comedor - 3 dormitorios (1 con placard empotrado) + escritorio - baño - cocina - comedor diario - lavadero.Excelente ubicación:  Pacifico Rodriguez entre San Lorenzo y Lamadrid.* Lineas de colectivos: 87 - 78 - 127 - 314 - 252 - 343 - 304 - 204. * Estación de tren ""Villa Ballester"" Ferrocarril Mitre (Ramal Retiro-Suarez). * Cercano a comercios, supermercado Carrefour y Dia, supermercados chinos. * Escuelas publicas de educacion inicial, primaria (n° 44, n° 3, n° 9, n°27, entre otras) y secundaria (Manuel Belgrano n°13 - Alemania n° 1). * Colegios privados maternal, inicial, primario y secundario (Holters - Tierra de Crecimiento - Nuestra Señora de la Merced - Manuel Belgrano - Jose Hernandez- Instituto Ballester - San Joaquin - Santa Ana, entre otros). Medidas y detalles: Living Comedor: 3.50 x 5.00 | Escritorio: 2.10 x 2.70 | Dormitorios: 2.80 x 3.50 | Dormitorios: 3.50 x 3.50 | Dormitorios: 3.20 x 3.45 | Cocina Comedor: 2.50 x 6.30 | Baños: 1.80 x 2.20 Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526Información Adicional: CalefacciónCalefacciónGas natural",Casa,Venta,139
poSrjIY42HKGxKk4q7Y0Cg==,Propiedad,2020-04-25,2020-09-10,2020-04-25,-34.53755188,-58.55665588,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,80,80,119000,USD,NA,Sarmiento  Al 5700  100 - U$D 119.000 - Casa en Venta,"Oportunidad  - Inmejorable ubicación! Posesión inmediata!Apto Crédito Hipotecario!Casa lote propio de 7.50 mts de frente x 44 mts de fondo.Hermoso fondo -  jardín con arboles frutales. Vivienda a reciclar distribuida en una sola planta. Ingreso principal por estar, 2 dormitorios con piso de pinotea, baño, cocina con comedor diario, galería cubierta, baulera (lavadero), terraza accesible.Cochera semicubierta. Jardín al frente.-Excelente ubicación:* Zona Holters! * Lineas de Colectivos: 87 - 78 - 252* Estación de Tren ""Chilavert"" Ferrocarril Mitre (Ramal Retiro- Suarez). * A 200 Mts de la calle Moreno de doble circulación, * A 500 Mts de la Plaza Mitre de Chilavert y 300 Mts de la Plaza Ader.- * Cercano a comercios de barrio, Supermercado Carrefour, Supermercados Chinos. * Escuela Publica de Educación Inicial, Primaria (N° 44, N° 3, N° 9, N°27) Y Secundaria (Manuel Belgrano N°13 - Alemania N° 1). * Colegios Privados Maternal, Inicial, Primario y Secundario (Holters - Tierra de Crecimiento - Nuestra Señora de la Merced - Manuel Belgrano - Jose Hernandez- Instituto Ballester - entre otros). Medidas y detalles: Living: 2.55 x 3.00 | Dormitorios: 3.50 x 4.00 | Baños: 1.40 x 1.95 | Cocina comedor: 4.15 x 3.60 | Hall distribución: 2.15 x 0.95 | Cocheras: 2.30 x 4.80 | Galeria cubierta: 16 m2 Responsable Matriculado:Jesica L. Tapia - CMCPSM Mat. Nº 2526Información Adicional: BauleraGas naturalGas natural",Casa,Venta,0
lYHzBPXLKfx0kJLhV7OSUg==,Propiedad,2020-04-25,2020-09-10,2020-04-25,NA,NA,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,1,NA,1,36,36,85000,USD,NA,Italia Al 4700  100 - U$D 85.000 - Departamento en Venta,"Departamento 2 ambientes en Villa Ballester!Consta de Cocina comedor integrada, estar, conexión de lavarropas, baño completo con ducha y cabina mampara de vidrio, Dormitorio con placard empotrado. Artefacto cocina (Horno) a gas, y Termotanque electrico.-Todos los ambientes ventilados y muy luminosos!El edificio consta en Planta baja de locales comerciales y cocheras, primer y segundo piso viviendas, y terraza en común accesible con lavadero.-Excelente ubicación:* 10 cuadras de la estación "" Villa Ballester"" - Ferrocarril Mitre (ramal Suarez-Retiro).*Transportes como: 204, 343, 304, 127, 111, 140.-*Escuelas Publicas y colegios Privados de Nivel inicial, primario y secundario.*Cercano a centro comercial, entidades bancarias, clubes deportivos, comisaria, hospital publico y privado.-UBICACIÓN: (41) ITALIA ESQUINA (114) ALVEARResponsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526Información Adicional: Monto de las expensas: 950Gas naturalGas naturalCaracterísticas y servicios del edificio: Agua corrienteElectricidadGas natural",Departamento,Venta,0
qgbdo7MJ8lk/1xd/pHNKog==,Propiedad,2020-04-25,2020-08-28,2020-04-25,-34.53699112,-58.57979202,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,3,NA,2,201,105,149000,USD,NA,Gorriti Al 3300  100 - U$D 149.000 - Tipo casa PH en Venta,"Oportunidad casa en Ph multifamiliar - Ideal 2 familias!2 casas tipo ph al fondo con cochera! Planta baja (3 amb): cochera, patio delantero, Living comedor, 2 dormitorios, baño completo, cuarto de planchado o escritorio, cocina comedor diario, patio cubierto (galeria), lavadero cubierto, patio descubierto.Sup. Cub: 61.50 m2 - Sup Semicub: 24.30 m2 - Sup. Descub.: 85 m2Planta alta (2 amb):  con acceso por escalera del patio delantero, cocina amoblada integrada, living comedor, baño, dormitorio, patio.  Sup. Cub: 43.40 m2 - Sup. Descub.: 10.75 m2Excelente ubicación!- A 400 mts del Ferrocarril Mitre (Ramal Retiro - Suarez), estación ""Jose León Suarez"".- A 150 mts de Avenida Juan Manuel de Rosas.- Cercano a centro comercial, entidades bancarias.- Lineas de colectivos 237, 670, 87, 127.- A 50 mts de establecimiento educativo (Instituto San Antonio De Padua - Colegio Inmaculada Concepción - San Francisco de Asis ""centro de formación profesional N°404""). Medidas y detalles: Dormitorios (PB): 3.40 X 3.00 | Dormitorios (PB): 2.55 X 3.55 | Comedor Diario (PB): 3.30 x 3.00 | Living Comedor (PB): 3.40 x 4.80 | Patio Galeria (PB): 3.55 x 6.00 | Living Comedor (PA): 3.40 x 4.30 | Cocina (PA): 3.70 x 3.30 | Dormitorios (PA): 3.40 x 2.95 | Patio (PA): 2.70 x 3.55 Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526Información Adicional: CalefacciónCalefacciónGas natural",Casa,Venta,96
fddtzoZ/OeerbG/DjH5eGw==,Propiedad,2020-04-25,2020-05-28,2020-04-25,NA,NA,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,NA,2,240,119,120000,USD,NA,Vicente Lopez Al 4200  100 - U$D 120.000 - Tipo casa PH en Venta,"***ACEPTA EN PARTE DE PAGO PROPIEDAD EN SAN LUIS (ZONA CÉNTRICA), BARRIO ALTOS DE PODESTA Y OTRA ZONA A EVALUAR***APTO CRÉDITO HIPOTECARIO! Maravillosa casa tipo ph al contrafrente, con entrada independiente. Garage cubierto. Sector de parrilla cubierto - gran jardín feng-shui con una energía armoniosa, arboles, plantas y cascada de piedras - Muy luminosa y ventilada. Oportunidad en planta alta independizar en un departamento monoambiente.-En planta baja: cocina comedor con muebles de alto y bajo mesada mas barra desayunadora - 2 dormitorios con piso de madera - hall de distribución - baño -  aire acondicionado.-En planta alta: Playroom con placard empotrado o posibilidad de monoambiente con acceso independiente - balcón aterrazado - lavadero - baño.-Ubicación:- a metros de AV. 9 DE JULIO.-- Lineas de colectivos como 237, 78, 252, 670.-- Hipermercado JUMBO- A 400 Mts de la Avenida Ricardo Balbin (RUTA 8). - Comercios del barrio (varios rubros) Medidas y detalles: Cocina: 3.95 x 3.00 | Hall escalera: 2.25 x 1.75 | Dormitorios: 3.00 x 3.60 | Dormitorios: 3.25 x 3.60 | Baños: 1.75 x 1.70 | Garage: 3.25 x 5.80 | Playroom: 6.40 x 4.20 | Lavadero: 2.00 x 2.50 | Baños: 1.10 x 2.10 | Balcón: 3.90 x 1.95 Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526",Casa,Venta,121
ACyQvspFzu5dzfyGD4CLZQ==,Propiedad,2020-04-25,2020-09-10,2020-04-25,NA,NA,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,NA,2,240,119,120000,USD,NA,Vicente Lopez Al 4200  100 - U$D 120.000 - Tipo casa PH en Venta,"***ACEPTA EN PARTE DE PAGO PROPIEDAD EN SAN LUIS (ZONA CÉNTRICA), BARRIO ALTOS DE PODESTA Y OTRA ZONA A EVALUAR***APTO CRÉDITO HIPOTECARIO! Maravillosa casa tipo ph al contrafrente, con entrada independiente. Garage cubierto. Sector de parrilla cubierto - gran jardín feng-shui con una energía armoniosa, arboles, plantas y cascada de piedras - Muy luminosa y ventilada. Oportunidad en planta alta independizar en un departamento monoambiente.-En planta baja: cocina comedor con muebles de alto y bajo mesada mas barra desayunadora - 2 dormitorios con piso de madera - hall de distribución - baño -  aire acondicionado.-En planta alta: Playroom con placard empotrado o posibilidad de monoambiente con acceso independiente - balcón aterrazado - lavadero - baño.-Ubicación:- a metros de AV. 9 DE JULIO.-- Lineas de colectivos como 237, 78, 252, 670.-- Hipermercado JUMBO- A 400 Mts de la Avenida Ricardo Balbin (RUTA 8). - Comercios del barrio (varios rubros) Medidas y detalles: Cocina: 3.95 x 3.00 | Hall escalera: 2.25 x 1.75 | Dormitorios: 3.00 x 3.60 | Dormitorios: 3.25 x 3.60 | Baños: 1.75 x 1.70 | Garage: 3.25 x 5.80 | Playroom: 6.40 x 4.20 | Lavadero: 2.00 x 2.50 | Baños: 1.10 x 2.10 | Balcón: 3.90 x 1.95 Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526",Casa,Venta,121
Hpnz4SOVNmP3I5+cOJXRig==,Propiedad,2020-04-25,2020-09-10,2020-04-25,NA,NA,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,NA,2,240,119,120000,USD,NA,Vicente Lopez Al 4200  100 - U$D 120.000 - Casa en Venta,"***ACEPTA EN PARTE DE PAGO PROPIEDAD EN SAN LUIS (ZONA CÉNTRICA), BARRIO ALTOS DE PODESTA Y OTRA ZONA A EVALUAR***APTO CRÉDITO HIPOTECARIO! Maravillosa casa tipo ph al contrafrente, con entrada independiente. Garage cubierto. Sector de parrilla cubierto - gran jardín feng-shui con una energía armoniosa, arboles, plantas y cascada de piedras - Muy luminosa y ventilada. Oportunidad en planta alta independizar en un departamento monoambiente.-En planta baja: cocina comedor con muebles de alto y bajo mesada mas barra desayunadora - 2 dormitorios con piso de madera - hall de distribución - baño -  aire acondicionado.-En planta alta: Playroom con placard empotrado o posibilidad de monoambiente con acceso independiente - balcón aterrazado - lavadero - baño.-Ubicación:- a metros de AV. 9 DE JULIO.-- Lineas de colectivos como 237, 78, 252, 670.-- Hipermercado JUMBO- A 400 Mts de la Avenida Ricardo Balbin (RUTA 8). - Comercios del barrio (varios rubros) Medidas y detalles: Cocina: 3.95 x 3.00 | Hall escalera: 2.25 x 1.75 | Dormitorios: 3.00 x 3.60 | Dormitorios: 3.25 x 3.60 | Baños: 1.75 x 1.70 | Garage: 3.25 x 5.80 | Playroom: 6.40 x 4.20 | Lavadero: 2.00 x 2.50 | Baños: 1.10 x 2.10 | Balcón: 3.90 x 1.95 Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526",Casa,Venta,121
2KRr1X5YaMQVN5MELl62xA==,Propiedad,2020-04-25,2020-09-10,2020-04-25,NA,NA,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,NA,2,118,106,69000,USD,NA,Vicente Lopez Al 4200  100 - U$D 69.000 - Tipo casa PH en Venta,"NUEVO VALOR! OPORTUNIDAD!*** ACEPTA EN PARTE DE PAGO DEPARTAMENTO O PH  -  ZONA A EVALUAR.- CONSULTE! ***Departamento tipo ph al contrafrente en planta alta. Entrada en común.  Posesión inmediata! Conexión de Agua y Eléctrica a nuevo - Ubicación:- a metros de AV. 9 DE JULIO.-- Lineas de colectivos como 237, 78, 252, 670.-- Hipermercado JUMBO- A 400 Mts de la Avenida Ricardo Balbin (RUTA 8). - Comercios del barrio (varios rubros)Ubicado en planta alta, acceso por escalera en pasillo cubierto de 0.90 mts x 5.50 mts de uso exclusivo, distribuido en dos plantas. Primera planta: Amplio living comedor, cocina con muebles de alto y bajo mesada, conexión para lavaropas y lavavajillas, baño completo con bañadera, dormitorio con placard empotrado.-Segunda planta: 2 amplios dormitorios, hall distribución, baño completo con ducha, pequeño patio, baulera.- Medidas y detalles: Cocina: 2.30 x 3.40 | Living: 3.50 x 3.50 | Comedor: 3.60 x 3.10 | Hall: 2.20 x 1.80 | Dormitorios (P 1º): 3.00 x 3.10 | Baños (P 1º): 1.60 x 2.20 | Dormitorios (P 2º): 3.30 x 3.95 | Dormitorios (P 2º): 4.50 x 3.75 | Baños (P 2º): 1.90 x 1.80 | Hall: 1.80  x 3.00 | Baulera: 2.40 x 2.70 Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526Información Adicional: BauleraCalefacciónCalefacciónGas natural",Casa,Venta,12
34q+2dyM58QtyTVT/TzzEg==,Propiedad,2020-04-25,2020-09-10,2020-04-25,NA,NA,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,NA,2,265,159,220000,USD,NA,O´donnell   Al 4500  100 - U$D 220.000 - Casa en Venta,"Haz que tu sueños se hagan realidad! Apto Crédito Hipotecario! *** ACEPTA DEPTO O PH EN PARTE DE PAGO - ZONA A EVALUAR *** Casa en lote propio con cochera para 2 autos, jardín, pileta, quincho - muy luminosa - con posibilidad de ampliar. Oportunidad!En una sola planta, consta de un jardín al frente, amplio living comedor, cocina amoblada, comedor diario, 3 dormitorios, baño completo, toilette, lavadero cubierto, cochera cubierta para 2 autos, 2 patios, amplia terraza. Jardín al fondo con quincho, pileta de 3.70 mts x 2.00 mts y dependencia de servicio o monoambiente con cocina y baño completo.Excelente ubicación:*15 minutos de gral. paz * 50 mts de Av. Ricardo Balbin (Ruta 8)*500 Mts del Jumbo Factory (San Martin) - cercano ""DIARCO""*18 cuadras de la estación "" Malaver"" - Ferrocarril Mitre (ramal Suarez-Retiro). *Transportes como: 237 - 670 - 252 - 57 - 310 - 169 -175 * Escuelas: Nº73 - Liceo MilitarUBICACIÓN: O´Donnell Al 4500 Entre E/ Ruta 8 Y Lynch Pueyrredon -Villa Ballester.Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526Información Adicional: BauleraGas naturalGas natural",Casa,Venta,106
20avIo6JCJpnsRVmqzDcWg==,Propiedad,2020-04-25,2020-09-10,2020-04-25,-34.54007339,-58.54813385,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,NA,2,151,100,195000,USD,NA,Capdevila   5100 - U$D 195.000 - Casa en Venta,"Duplex Tipo Casa 4 Ambientes + Cochera + Jardín!Planta Baja: Cochera, living comedor, cocina integrada al ambiente con muebles de alto y bajo mesada, toilette, lavadero, patio y jardín.-Planta Alta: 3 dormitorios, baño completo.-Lote: 5 mts x 19 mtsSup. Cub.: 100 m2Ubicación: Capdevila entre las calles Gral. Paz y Lamadrid-* a 200 mts de la calle Alvear.-* fácil acceso a AU. Panamericana y a la  Avenida Brig. Gral. Juan Manuel de Rosas (R4) de doble circulación.* Líneas de colectivos como 204, 343, 304,127, 111, 140, 252.-* Colegios privados y estatales, Plazas, centro comercial, comisaría, bancos, clubs deportivos, supermercados, hospitales y clínicas privadas.-Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526",Casa,Venta,51
chffepsx8KQ5eroca21FcA==,Propiedad,2020-04-25,2020-09-10,2020-04-25,NA,NA,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,4,NA,2,80,80,130000,USD,NA,Los Aromos Al 4300  100 - U$D 130.000 - Casa en Venta,"Casa de lote propio de 5 amb con cochera + Jardin al frente + Jardin Fondo!Lote 10 mts x 32 mts.-Apto crédito hipotecario!Distribuida en una sola planta, en su frente cochera semicubierta y jardín,  ingreso por living comedor, cocina, 2 baños completos con ducha, hall de distribución , 4 dormitorios (1 con placard empotrado con sus puertas corredizas y los otros 3 placards a terminar), lavadero cubierto, patio + jardin.- Todos los servicios.-Ubicacion: Los Aromos entre 9 de Julio y calle sin salida.-* A 100 mts de Avenida Bernabé Márquez (RP4) * Facil acceso a Av. 101 Ricardo Balbin (ruta8) y Au Camino del Buen Ayre.-* Lineas de colectivos: 237 - 670 - 338* Parque verde, colegios de educacion Publica y Privada, comercios, supermercados, centro deportivos, iglesias.-Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526Información Adicional: Gas naturalGas natural",Casa,Venta,0
pEcb/lafSYjlnG4On65ckg==,Propiedad,2020-04-25,2020-09-10,2020-04-25,-34.53063583,-58.57799911,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,3,NA,3,185,108,105000,USD,NA,Pasaje Peru Al 7600  100 - U$D 105.000 - Casa en Venta,"ACEPTA PROPIEDAD EN PARTE DE PAGO EN MENOR VALOR :  DEPARTAMENTO EN LA ZONA (JOSE LEON SUAREZ / VILLA BALLESTER) Casa de lote propio con cochera +  quincho equipado con amplia terraza ! Oportunidad Multifamiliar!Porche de ingreso  - cochera cubierta para un auto con portón automatizado. Planta Baja: Living con ventana a la calle, hall de distribución, baño completo con bañera con hidromasajes, 2 dormitorios con pisos de parquet (1 con baño en suite), cocina comedor diario, cuarto de herramientas/baulera con acceso desde el patio y cochera, lavadero semicubierto, patio con escalera de acceso a la terraza.-Planta alta : se accede por escalera de hormigon desde el patio o por escalera de hierro de manera independiente desde la cochera, consta de patio terraza de 37 M2, monoambiente con cocina amoblada y baño (quincho o posibilidad de depto con entrada independiente).-Instalaciones de gas, eléctrica, agua y pluviales completamente nuevas.- La construcción de la planta alta y refacciones tienen 5 años de antigüedad aprox.Lote de terreno : frente  10.85 mts x  fondo 11 mts.-                  Planta baja Sup: 76 m2 Cubiertos + Sup: 40 m2 Descubiertos.- Planta alta Sup: 32 m2 Cubiertos + Sup: 37 m2 Descubiertos.-Ubicación: Calle 61 -  Pasaje Perú entre las calles Del Arca y Pje. O`Brien.-* a 200 mts de la Avenida Brig. Gral. Juan Manuel de Rosas (R4) de doble circulación.* fácil acceso a AU. Panamericana  y a la Av. 101 Ricardo Balbin (Ruta 8)* a 500 mts de la estación José León Suárez del Ferrocarril Mitre (ramal Retiro – Suarez)* Líneas de colectivos como 87,127,314. * Colegios privados y estatales, Plazas - Parques, centro comercial, comisaría, banco, supermercados.-Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526Información Adicional: Gas naturalGas natural",Casa,Venta,77
